Sample in Buffer	Sample in Window	SCIN_COIN	DataPort[1]	DataPort[2]	DataPort[3]	DataPort[4]	DataPort[5]	DataPort[6]	DataPort[7]	DataPort[8]	DataPort[9]	DataPort[10]	DataPort[11]	DataPort[12]	DataPort[13]	DataPort[14]	DataPort[15]	DataPort[16]	DataPort[17]	DataPort[18]	DataPort[19]	DataPort[20]	DataPort[21]	DataPort[22]	DataPort[23]	DataPort[24]	DataPort[25]	DataPort[26]	DataPort[27]	DataPort[28]	DataPort[29]	DataPort[30]	DataPort[31]	DataPort[32]	DataPort[33]	DataPort[34]	DataPort[35]	DataPort[36]	DataPort[37]	DataPort[38]	DataPort[39]	DataPort[40]	DataPort[41]	DataPort[42]	DataPort[43]	DataPort[44]	DataPort[45]	DataPort[46]	DataPort[47]	RD_EMPTY	RD_VALID	RD_CLK	RD_EN	SCIN_LATCH_Q	clk50	DataPort[54]	DataPort[55]	DataPort[56]	DataPort[57]	DataPort[58]	DataPort[59]	DataPort[60]	DataPort[61]	DataPort[62]	DataPort[63]	myCounter	OTUBE	TUBE3A	TUBE3B	TUBE4A	TUBE4B
352	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	688	34047	00	00	00	00	
353	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	1	0	1	0	1	689	34047	00	00	00	00	
354	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	0	1	0	1	690	34047	00	00	00	00	
355	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	1	691	34047	00	00	00	00	
356	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0	1	692	34047	00	00	00	00	
357	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	1	0	1	693	34047	00	00	00	00	
358	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	694	42239	00	00	00	00	
359	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	695	42239	00	00	00	00	
360	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	696	42239	00	00	00	00	
361	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	1	0	1	697	42239	00	00	00	00	
362	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	1	0	1	698	42239	00	00	00	00	
363	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	699	42239	00	00	00	00	
364	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	0	1	0	1	700	42239	00	00	00	00	
365	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1	0	1	701	42239	00	00	00	00	
366	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	702	42239	00	00	00	00	
367	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	703	42239	00	00	00	00	
368	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	704	42239	00	00	00	00	
369	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	1	705	42239	00	00	00	00	
370	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	706	42239	00	00	00	00	
371	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	707	50431	00	00	00	00	
372	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	708	50431	00	00	00	00	
373	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	1	0	1	709	50431	00	00	00	00	
374	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	710	50431	00	00	00	00	
375	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	711	50431	00	00	00	00	
376	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	712	50431	00	00	00	00	
377	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	713	50431	00	00	00	00	
378	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	1	714	50431	00	00	00	00	
379	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	715	50431	00	00	00	00	
380	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	1	716	50431	00	00	00	00	
381	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	1	717	50431	00	00	00	00	
382	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	1	1	0	1	718	50431	00	00	00	00	
383	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	719	58432	00	00	00	00	
384	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	720	58432	00	00	80	00	
385	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	721	58432	00	00	00	00	
386	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	722	58432	00	00	00	00	
387	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	723	58432	00	00	00	00	
388	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	724	58432	00	00	00	00	
389	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	725	58432	00	00	00	00	
390	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	726	58432	00	00	00	00	
391	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1	1	0	1	727	58432	00	00	00	00	
392	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	1	728	58432	00	00	00	00	
393	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	1	1	0	1	729	58432	00	00	00	00	
394	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	730	58432	00	00	00	00	
395	395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	731	5375	00	00	00	00	
396	396	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	0	1	732	5375	02	00	00	00	
397	397	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	733	5375	02	00	80	00	
398	398	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	734	5375	02	00	00	00	
399	399	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	735	5375	02	00	00	00	
400	400	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	736	5375	02	00	00	00	
401	401	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	737	5375	02	00	00	00	
402	402	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	738	5375	02	00	00	00	
403	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	0	1	1	1	0	1	739	5375	00	00	00	00	
404	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	740	5375	00	00	00	00	
405	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	1	0	1	741	5375	00	00	00	00	
406	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	1	0	1	742	5375	00	00	00	00	
407	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	0	1	743	5375	00	00	00	00	
408	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	744	13567	00	00	00	00	
409	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0	1	745	13567	00	00	00	00	
410	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	746	13567	00	00	00	00	
411	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	747	13567	00	00	00	00	
412	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	0	1	748	13567	00	00	00	00	
413	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	1	749	13567	00	00	00	00	
414	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	750	13567	00	00	00	00	
415	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	751	13567	00	00	00	00	
416	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	1	752	13567	00	00	00	00	
417	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	0	1	753	13567	00	00	00	00	
418	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	1	754	13567	00	00	00	00	
419	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	755	13567	00	00	00	00	
420	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1	756	21759	00	00	00	00	
421	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	757	21759	00	00	00	00	
422	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	758	21759	00	00	00	00	
423	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	759	21759	00	00	00	00	
424	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	760	21759	00	00	00	00	
425	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	761	21759	00	00	00	00	
426	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	1	762	21759	00	00	00	00	
427	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	763	21759	00	00	00	00	
428	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	1	764	21759	00	00	00	00	
429	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	765	21759	00	00	00	00	
430	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	766	21759	00	00	00	00	
431	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	767	21759	00	00	00	00	
432	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	768	29951	00	00	00	00	
433	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	769	29951	00	00	00	00	
434	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	770	29951	00	00	00	00	
435	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	771	29951	00	00	00	00	
436	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	1	772	29951	00	00	00	00	
437	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	1	1	773	29951	00	00	00	00	
438	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	774	29951	00	00	00	00	
439	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	775	29951	00	00	00	00	
440	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	1	776	29951	00	00	00	00	
441	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	777	29951	00	00	00	00	
442	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	1	1	778	29951	00	00	00	00	
443	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	1	779	29951	00	00	00	00	
